,artist,album,track_name,track_id,danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo,duration_ms,time_signature,playlist
1322,The KLF,Solid State Logik 1,Justified & Ancient,7E81YAfHOaSlnevLjKMghT,0.628,0.953,10,-4.989,0,0.0626,0.00276,0.0132,0.427,0.515,111.134,228372,4,all_out_90
1323,U2,The Best Of 1980 - 1990,Sweetest Thing - The Single Mix,4AOuWMwBYlZ96c07ye2w27,0.534,0.605,0,-7.096,1,0.0352,0.0941,4.35e-05,0.198,0.558,142.24,183160,4,all_out_90
1324,Robbie Williams,Life Thru A Lens,Let Me Entertain You,0SLtqCrXBRrnkxSOMA3X4W,0.478,0.965,10,-5.022,1,0.0642,0.000169,0.00251,0.0854,0.347,125.152,262000,4,all_out_90
1325,Various Artists,The Lion King: Special Edition Original Soundtrack (English Version),Can You Feel the Love Tonight,4f6jZRNyjZQ8ltv1txgZUG,0.309,0.275,10,-12.612,1,0.0332,0.867,0.000408,0.11,0.161,123.865,241280,4,all_out_90
1326,Lonestar,16 Biggest Hits,Amazed,5oQx6XZyrOOkGbme8DA9GO,0.56,0.541,1,-7.97,1,0.0288,0.23,0,0.118,0.278,139.76,240000,4,all_out_90
1327,Peter Andre,The Long Road Back,Mysterious Girl - Radio Edit,3GCpEbJzknVdpvx9WI03x3,0.655,0.822,8,-5.755,1,0.211,0.14,0,0.298,0.859,171.983,217107,4,all_out_90
1328,Extreme,Extreme II - Pornograffitti,More Than Words,1gVgkQFOKa8Wc1HYsJtPdH,0.626,0.134,6,-14.898,1,0.0298,0.467,0,0.113,0.239,91.893,334107,4,all_out_90
1329,Mariah Carey,Daydream,Always Be My Baby,2aBxt229cbLDOvtL7Xbb9x,0.65,0.531,4,-8.335,1,0.0364,0.457,0,0.249,0.487,78.946,258133,4,all_out_90
1330,The Corrs,Talk on Corners,What Can I Do,4rvT5iZVOCJeXZrDvy6JFK,0.631,0.516,9,-7.514,1,0.035,0.336,0,0.0974,0.688,78.0,259467,4,all_out_90
1331,Various Artists,Movie Ballads,"Show Me Heaven - From ""Days Of Thunder""",1umFfZGw8bsBd1a0fLTQI3,0.5,0.455,8,-10.483,1,0.0261,0.136,0.00363,0.0646,0.563,155.935,229920,4,all_out_90
1332,Meredith Brooks,Blurring The Edges,Bitch,3i6qNxyVgIdUZTTi5m25EM,0.617,0.886,9,-5.953,1,0.055,0.0112,9.63e-05,0.0523,0.629,96.328,252760,4,all_out_90
1333,Backstreet Boys,Backstreet Boys,Quit Playing Games (With My Heart),0Uqs7ilt5kGX9NzFDWTBrP,0.8,0.825,11,-6.552,0,0.034,0.0559,2.18e-06,0.141,0.903,100.035,232667,4,all_out_90
1335,Various Artists,The Lion King,"Circle of Life - From ""The Lion King""/Soundtrack Version",5vKkaZHPzuqQheytfKuXzp,0.3,0.387,10,-15.321,1,0.0331,0.264,0.215,0.106,0.137,160.587,291600,4,all_out_90
1336,The Goo Goo Dolls,Dizzy up the Girl,Iris,6Qyc6fS4DsZjB2mRW9DsQs,0.315,0.715,11,-8.072,0,0.0362,0.00125,7.97e-06,0.0942,0.497,155.925,289533,3,all_out_90
1337,Pretenders,Last of the Independents,I'll Stand by You,3Nf8oGn1okobzjDcFCvT6n,0.438,0.606,7,-6.549,1,0.0305,0.3,4.49e-06,0.0754,0.266,133.822,240760,4,all_out_90
1338,Tal Bachman,Tal Bachman,She's so High,7mnGQesk1TzQLzQ9bYWZPR,0.537,0.84,9,-4.626,1,0.0363,0.2,2.15e-06,0.0998,0.211,124.269,224693,4,all_out_90
1339,All Saints,All Saints,Never Ever,7ziHnshbknkpFLDW5yGBjO,0.738,0.541,1,-5.485,1,0.0311,0.559,0,0.0492,0.309,134.187,387573,4,all_out_90
1340,Anastacia,Pieces of A Dream,I'm Outta Love - Radio Edit,2CaseM6BKvQpi6blK8nbxC,0.761,0.716,10,-5.8,0,0.056,0.396,0,0.0771,0.649,119.41,245400,4,all_out_90
1341,Madonna,Celebration (double disc version),Vogue,27QvYgBk0CHOVHthWnkuWt,0.737,0.88,6,-6.449,1,0.0433,0.00379,0.00351,0.417,0.329,115.998,316813,4,all_out_90
1342,Jennifer Paige,Jennifer Paige,Crush,6YXWauQKn5nQVhcC4KVplQ,0.733,0.706,1,-5.652,0,0.0292,0.0262,0,0.0881,0.598,115.04,199960,4,all_out_90
1343,Lighthouse Family,Postcards From Heaven,High,7zB3ZhA5v33pA4rCdKKGqq,0.664,0.622,10,-8.505,1,0.0253,0.0994,0.0738,0.112,0.614,102.342,310333,4,all_out_90
1344,Various Artists,Aladdin (Original Motion Picture Soundtrack),A Whole New World (Aladdin's Theme),7fLkHVJAJLENmSvhrEHZxV,0.538,0.189,2,-17.13,1,0.0344,0.636,0,0.174,0.161,107.829,250400,4,all_out_90
1345,All-4-One,All-4-One,I Swear,4WUnM4KNZ0kjp0CUeoyOnS,0.532,0.407,6,-9.658,0,0.0233,0.235,0,0.117,0.23,83.207,259853,4,all_out_90
1346,Texas,White On Blonde,Say What You Want,4MIB4aXVS0M0KNVcbQlyOP,0.633,0.841,4,-5.932,1,0.0702,0.2,0,0.396,0.803,95.888,233867,4,all_out_90
1349,Mariah Carey,#1 to Infinity,"I'll Be There (feat. Trey Lorenz) - Live at MTV Unplugged, Kaufman Astoria StuLive at MTV Unplugged, Kaufman Astoria Studios, New York - March 1992dios, New York - March 1992",2fXNIyzcOjc5Otknzsfi2O,0.216,0.544,5,-8.132,1,0.0431,0.663,0,0.882,0.301,75.017,264240,4,all_out_90
1350,UB40,Promises And Lies,(I Can't Help) Falling In Love With You,7ojJ4XvqBhBcteM0zjMebT,0.642,0.722,2,-13.031,1,0.0375,0.0444,0.00388,0.122,0.836,172.406,207440,4,all_out_90
1351,CeCe Peniston,Finally,Finally,0uqvSVhGgQTIdj9G51vhvv,0.791,0.658,7,-11.128,1,0.0445,0.00653,0,0.0472,0.842,120.066,245000,4,all_out_90
1352,Shanice,Inner Child,I Love Your Smile,69mFxANpGyq9s69LqH3d9G,0.722,0.842,5,-8.745,0,0.126,0.00955,8.45e-06,0.178,0.751,93.954,257973,4,all_out_90
1353,Lou Bega,King of Mambo,Mambo No. 5 (A Little Bit of...),5lA6mFOvaiienokVbTZEQx,0.607,0.802,5,-6.849,0,0.403,0.107,0,0.305,0.901,174.201,219600,4,all_out_90
1354,Des'ree,Supernatural,Life,5LGqFIVBf3ZUeFBpc87CFS,0.721,0.74,1,-5.453,1,0.0416,0.112,4.12e-05,0.0848,0.714,104.815,216040,4,all_out_90
1356,Mariah Carey,Music Box,Hero,4FCb4CUbFCMNRkI6lYc1zI,0.501,0.378,4,-9.37,1,0.029,0.735,0,0.119,0.178,119.987,257733,4,all_out_90
1357,New Radicals,Maybe You've Been Brainwashed Too,You Get What You Give,1Cwsd5xI8CajJz795oy4XF,0.621,0.901,2,-5.396,1,0.0302,0.17,0,0.0875,0.744,113.967,300773,4,all_out_90
1358,Bryan Adams,Ultimate,"All For Love - From ""The Three Musketeers""",035aFnfIrO25Hy4PRP6GC7,0.408,0.569,2,-6.237,1,0.029,0.19,0,0.126,0.146,74.835,283707,4,all_out_90
1359,Seal,Best 1991 - 2004,Kiss from a Rose,0z5E34e7ZT3XKMYQNXh6tH,0.584,0.533,10,-7.11,0,0.0305,0.684,0,0.306,0.224,131.745,288427,3,all_out_90
1360,Sheryl Crow,Sheryl Crow,If It Makes You Happy,0lfPPoWG4b3OmhieJ2YDF0,0.541,0.692,7,-7.056,1,0.0278,0.0409,0.000178,0.108,0.303,95.446,324840,4,all_out_90
1361,OMC,How Bizarre,How Bizarre,6RT3PxDEQOa7m6tK502DNa,0.784,0.675,0,-7.718,1,0.049,0.261,1.4e-06,0.293,0.854,124.908,224053,4,all_out_90
1362,Whitney Houston,I Wish You Love: More From The Bodyguard,I Have Nothing - Film Version,76puoNshqjAAocKl5KbmpQ,0.486,0.448,7,-9.133,1,0.0342,0.757,0,0.0852,0.17,152.864,296040,3,all_out_90
1363,4 Non Blondes,"Bigger, Better, Faster, More !",What's Up?,7f0jXNMu2xjQUtmKMuWhGA,0.566,0.57,11,-9.875,0,0.0285,0.156,0,0.118,0.491,134.537,295493,4,all_out_90
1364,Spin Doctors,Pocket Full Of Kryptonite,Two Princes,4ePP9So5xRzspjLFVVbj90,0.543,0.912,7,-10.71,1,0.0601,0.00162,2.1e-06,0.0565,0.836,103.731,256733,4,all_out_90
1365,Take That,Take That Greatest Hits,How Deep Is Your Love,7pUARNBq1Puwna5LrAhosi,0.786,0.376,4,-14.285,1,0.0273,0.672,0.000611,0.186,0.437,99.992,221000,4,all_out_90
1366,Robyn,Det Bästa Med Robyn,Show Me Love - Radio Version,5KaggKyCa9QZk25z93D4Zs,0.648,0.623,6,-3.945,0,0.0305,0.077,0,0.324,0.715,90.986,228613,4,all_out_90
1367,Michael Jackson,The Essential Michael Jackson,Will You Be There - Single Version,36O7qmyKLHpUY6WdWh8M5g,0.413,0.626,6,-6.504,0,0.0735,0.511,0.000338,0.0845,0.435,82.971,220387,4,all_out_90
1368,Jennifer Lopez,Dance Again...The Hits,Waiting for Tonight,5jOvmh1DYmaiBPETL6HCRY,0.694,0.941,10,-6.108,0,0.0408,0.00224,0.0826,0.109,0.854,125.014,246507,4,all_out_90
1369,Eagle-Eye Cherry,Desireless,Save Tonight,7v02Sn9vYRQ6pc1lqhnkWY,0.548,0.742,0,-6.536,1,0.0337,0.000154,3.97e-05,0.109,0.583,119.496,236040,4,all_out_90
1370,Black Box,Dreamland,Ride On Time,4YACgyR9xdAcyJMBV8H6oX,0.653,0.805,9,-7.539,0,0.0325,0.00574,0.551,0.0691,0.847,118.763,272147,4,all_out_90
1371,Céline Dion,The Colour Of My Love,The Power of Love,5kK1Iru9ogP3Iy1zsANU1n,0.546,0.519,8,-9.072,1,0.0291,0.36,0.00046,0.24,0.247,140.054,342400,4,all_out_90
1372,Simply Red,Stars (Collector's Edition),Stars,75CgD6l7K4qMzZrn4CbZqz,0.716,0.818,7,-7.456,1,0.0256,0.154,0.000806,0.236,0.817,103.668,248600,4,all_out_90
1374,Robbie Williams,I've Been Expecting You,She's The One,4lO57zZGFcj7vSY4QhfVDq,0.243,0.609,10,-8.451,1,0.0323,0.663,1.13e-05,0.221,0.333,166.668,258027,4,all_out_90
1375,New Kids On The Block,Step By Step,Step by Step,6J6RWKCPN5RFKHUKEUFjxS,0.787,0.63,0,-12.295,1,0.0609,0.0274,6.69e-06,0.161,0.882,125.347,267293,4,all_out_90
1377,Santana,Supernatural (Legacy Edition),Smooth,3kenIsD2tMzxb8XtJlxi5J,0.609,0.923,9,-3.908,1,0.0338,0.16,4.76e-06,0.295,0.961,115.994,294987,4,all_out_90
1378,Macy Gray,Macy Gray On How Life Is,I Try,6rvYf9JxdVpMdIiEbsbsBL,0.593,0.642,2,-7.284,1,0.0299,0.313,0.000582,0.0804,0.736,76.403,239440,4,all_out_90
1380,R.E.M.,Out Of Time (25th Anniversary Edition),Shiny Happy People,1v2zyAJrChw5JnfafSkwkJ,0.452,0.909,9,-3.977,1,0.0366,0.0313,0.0603,0.23,0.805,124.623,225787,4,all_out_90
1381,Whitney Houston,The Bodyguard - Original Soundtrack Album,I'm Every Woman,2eHj0klWkwRQuIrNlPpCPa,0.665,0.847,5,-8.314,0,0.0535,0.0178,0.00288,0.126,0.4,119.555,285107,4,all_out_90
1382,Destiny's Child,The Writing's On The Wall,"Bills, Bills, Bills",1Oi2zpmL81Q0yScF1zxaC0,0.845,0.576,11,-5.15,0,0.153,0.139,0,0.0764,0.461,127.641,256027,4,all_out_90
1383,TLC,Fanmail,Unpretty,0BUoLE4o9eVahDHvTqak67,0.648,0.622,7,-6.063,1,0.0428,0.00152,5.97e-05,0.109,0.51,88.684,278067,4,all_out_90
1384,Christina Aguilera,Christina Aguilera (Expanded Edition),What a Girl Wants,5bGmuxShUba9maPswDnhCs,0.754,0.819,0,-6.833,1,0.112,0.0684,0,0.345,0.818,142.137,215800,4,all_out_90
1385,Rednex,Sex & Violins,Cotton Eye Joe,06hsdMbBxWGqBO0TV0Zrkf,0.729,0.936,9,-7.536,1,0.0776,0.0129,0.000892,0.0367,0.598,131.986,194000,4,all_out_90
1386,Whitney Houston,My Love Is Your Love,When You Believe - from The Prince of Egypt,0JN7vUgUolHGHFrOR8xk7S,0.436,0.391,1,-9.62,0,0.0326,0.554,0,0.12,0.126,125.354,272893,4,all_out_90
1388,Céline Dion,Celine Dion,"Beauty and the Beast - from the Soundtrack ""Beauty and the Beast""",7B3UAPLYAbwXVgbHSKEaTw,0.463,0.4,6,-9.999,0,0.0308,0.643,2.46e-05,0.131,0.121,77.314,249240,4,all_out_90
1389,Ace of Base,The Sign,All That She Wants,6kWJvPfC4DgUpRsXKNa9z9,0.798,0.625,11,-9.689,1,0.0548,0.00547,7.98e-05,0.103,0.858,93.764,211213,4,all_out_90
1390,Eric Clapton,Forever Man,Change the World - 2015 Remaster,5EVIK1ZxQF78Ryq4hiWj0F,0.719,0.556,9,-8.77,1,0.0248,0.477,0.00511,0.0935,0.511,96.9,234813,4,all_out_90
1391,Los Del Rio,Fiesta Macarena,Macarena - Bayside Boys Remix,7obdw7ZGr6l1GqSBkFiY11,0.741,0.868,1,-8.589,1,0.0527,0.249,2.19e-06,0.0945,0.947,103.201,251797,4,all_out_90
1392,Lisa Loeb & Nine Stories,Tails,Stay,7Lwo27zrXusqUlAaTgnytp,0.676,0.592,1,-6.887,1,0.0452,0.454,0,0.107,0.337,80.316,183760,4,all_out_90
1393,Oasis,(What's the Story) Morning Glory?,Don't Look Back in Anger,698mT3CTx8JEnp7twwJrGG,0.349,0.913,0,-3.603,1,0.0691,0.0303,8.06e-06,0.12,0.225,164.005,287827,4,all_out_90
1394,Michael Jackson,Dangerous,Heal the World,7woW97CfcWaKtuC6W5BP2K,0.545,0.485,9,-8.045,1,0.0485,0.537,1.8e-06,0.104,0.101,80.948,384307,4,all_out_90
1395,Lionel Richie,Back To Front,Endless Love,5iwyLsQ5yjnCaRrJGyAPZM,0.483,0.268,10,-11.809,1,0.0257,0.866,0.0163,0.145,0.182,93.47,266800,4,all_out_90
1396,Enrique Iglesias,Enrique,Be With You,1lZ4j5WBURBwZ0M5TT46wP,0.69,0.871,1,-5.484,0,0.0329,0.0359,0.000843,0.0347,0.561,121.984,220160,4,all_out_90
1398,Janet Jackson,Janet,Again,0IaMMHVbpJ0LrRAeigWOXr,0.359,0.287,0,-9.51,1,0.0303,0.882,0.00607,0.186,0.189,130.135,227133,4,all_out_90
1399,Jameson Rodgers,Cold Beer Calling My Name,Cold Beer Calling My Name,3dV1fjKOlLnaNK5MeZHXGv,0.581,0.86,7,-4.092,1,0.039,0.048,0,0.169,0.79,148.318,210480,4,hot_country
1400,Dustin Lynch,Thinking 'Bout You (feat. MacKenzie Porter),Thinking 'Bout You (feat. MacKenzie Porter),7DhvNzyMM8jJWcfykG3psB,0.403,0.711,8,-4.189,1,0.0569,0.137,0,0.109,0.801,203.803,170560,4,hot_country
1401,Kane Brown,One Mississippi,One Mississippi,4FdPnT2cFrpWCmWZd7GXc3,0.471,0.846,0,-5.269,1,0.0389,0.00279,2.86e-06,0.145,0.539,100.089,213719,4,hot_country
1402,Jake Owen,Best Thing Since Backroads,Best Thing Since Backroads,0R1REdJZIDy7IS3DybdBce,0.515,0.838,7,-3.82,1,0.0306,0.0423,0.000211,0.115,0.328,156.033,187433,4,hot_country
1403,Kelsea Ballerini,half of my hometown,half of my hometown (feat. Kenny Chesney),59xdsxc0QGW6TDA3ZuQ9tS,0.571,0.618,10,-4.966,1,0.0445,0.147,0,0.159,0.288,138.03,231832,4,hot_country
1404,Jason Aldean,If I Didn't Love You,If I Didn't Love You,5f3MXmTmstozFg0BH1yPUk,0.456,0.679,1,-4.802,1,0.0324,0.176,0,0.103,0.483,184.075,212030,4,hot_country
1405,Keith Urban,Wild Hearts,Wild Hearts,0BQpyaFrb78b9uobWNheqx,0.605,0.786,4,-4.138,1,0.0379,0.00276,0,0.347,0.512,116.995,182930,4,hot_country
1406,Adam Doleac,Coulda Loved You Longer,Coulda Loved You Longer,5z0xIGpy5Cb8LRXh0I7Ewl,0.634,0.621,11,-6.261,1,0.0811,0.334,0,0.459,0.741,93.034,176413,4,hot_country
1407,Renee Blair,Heart's In Your Head,Heart's In Your Head,712aP3QwYnSpuCYHScgbGn,0.492,0.784,5,-5.158,1,0.0364,0.00403,0.000266,0.115,0.462,175.853,187382,4,hot_country
1408,Parmalee,Songs from 'For You',Take My Name,50fXFVykkwS6Om9eqjTK44,0.559,0.66,7,-4.143,1,0.0512,0.222,0,0.193,0.574,163.957,157907,4,hot_country
1409,Scotty McCreery,You Time,You Time,0pJalGEYsRikSogLkXU6KV,0.55,0.767,9,-6.281,1,0.0248,0.00141,3.07e-06,0.143,0.601,104.016,192027,3,hot_country
1410,Mitchell Tenpenny,Truth About You,Truth About You,4Qum1kECNQrpREev5fvAQ4,0.492,0.708,10,-4.639,1,0.0334,0.0975,0,0.12,0.697,161.989,203037,4,hot_country
1411,Callista Clark,Real To Me,It’s ‘Cause I Am,7JjymfuNMxQgOQJ4mGOdbg,0.731,0.674,10,-5.018,0,0.0397,0.14,0,0.114,0.623,99.05,166800,4,hot_country
1412,Ryan Hurd,Chasing After You (with Maren Morris),Chasing After You (with Maren Morris),1ZIKpMTRPqhwAoVXWY3tXI,0.596,0.679,4,-6.395,1,0.0394,0.723,0,0.116,0.479,131.912,207974,4,hot_country
1413,Zac Brown Band,Same Boat,Same Boat,2VmccNZz4zFmlcXstY8a2D,0.509,0.842,6,-5.394,1,0.0512,0.0506,0,0.0856,0.664,171.901,190452,4,hot_country
1414,Florida Georgia Line,Life Rolls On,Always Gonna Love You,5wTt43UbS3HmDvzAJ7Yax3,0.543,0.723,6,-4.892,1,0.0499,0.165,0,0.11,0.428,143.028,177027,4,hot_country
1415,Ingrid Andress,Wishful Drinking (with Sam Hunt),Wishful Drinking (with Sam Hunt),3HGnIIdHYIbkowzLk8UHbE,0.678,0.528,10,-7.317,1,0.0551,0.289,0,0.0734,0.614,79.018,194545,4,hot_country
1416,Josh Melton,I Get That With You,I Get That With You,6o0sttjutkWGYefP7OsaYX,0.617,0.802,9,-6.728,1,0.0347,0.0251,0,0.206,0.425,106.011,189387,4,hot_country
1417,Carly Pearce,Next Girl,Next Girl,4QpWhd7l2NrmGmfw4qGlpa,0.583,0.867,11,-4.17,1,0.0637,0.143,0,0.0863,0.962,160.096,164678,4,hot_country
1418,Brett Young,Not Yet,Not Yet,0WVvn1HeAGVcnMnQcKPAQg,0.464,0.783,1,-6.108,1,0.0378,0.000689,0.00016,0.323,0.734,170.029,174147,4,hot_country
1419,Luke Combs,What You See Ain't Always What You Get (Deluxe Edition),Cold As You,7IWV29mryrqtO0JVgnPtfv,0.598,0.846,6,-4.956,1,0.0355,0.0527,0,0.113,0.328,144.04,186107,4,hot_country
1420,Sam Hunt,23,23,4PuAqZlL1tkidkuxfDlLbF,0.641,0.78,3,-5.138,1,0.0852,0.0206,0,0.143,0.693,98.004,179720,4,hot_country
1421,Caitlyn Smith,Supernova (Deluxe),I Can't (feat. Old Dominion),2YoOaGlM2zGpYBanN3AxrV,0.499,0.667,0,-4.336,1,0.0325,0.2,0,0.0894,0.38,137.905,210147,4,hot_country
1422,Jordan Davis,Buy Dirt,Buy Dirt,69AIpwGNLxr4qS1X5ynx60,0.586,0.559,4,-6.725,1,0.05,0.639,0,0.0872,0.437,177.945,167480,4,hot_country
1423,Adam Sanders,What If I'm Right,What If I'm Right,5dg2ifK4KMf60vH6Zxm4Yq,0.431,0.93,0,-3.42,1,0.107,0.0518,0,0.114,0.511,167.788,166240,4,hot_country
1424,Kidd G,Summer In A Small Town,Summer In A Small Town,2WgY7GjYq1SLIgOLhqrczP,0.491,0.813,11,-4.366,0,0.0502,0.1,0,0.33,0.389,160.07,177880,4,hot_country
1425,Eric Church,Heart,Heart On Fire,0ysCB1Jg4hli0XlEWlipo7,0.653,0.927,8,-4.699,1,0.0289,0.0352,4.47e-05,0.0966,0.894,119.97,258800,4,hot_country
1426,Morgan Wade,Reckless,Wilder Days,0XxNamjHxu0ercIQmWNkRT,0.502,0.662,9,-4.041,1,0.0293,0.00322,0.00274,0.119,0.4,110.917,251293,4,hot_country
1427,CHASE WRIGHT,Drive,Drive,4aRAElCM6ve3OISZnU7adb,0.626,0.84,10,-6.945,0,0.0533,0.117,0,0.216,0.737,144.087,215000,4,hot_country
1428,Mickey Guyton,All American,All American,3z610KBfuClGcA7ywI19w8,0.628,0.675,0,-3.534,1,0.0598,0.27,1.46e-06,0.133,0.655,130.159,182080,4,hot_country
1429,Elvie Shane,My Boy,My Boy,0PjXFoTUNltAvf4IN0N3Xx,0.686,0.566,9,-5.977,1,0.0423,0.254,0,0.11,0.542,146.042,203381,4,hot_country
1430,Chris Young,Famous Friends,At the End of a Bar,2NYOqKy4VX6dqVtzrv1Cx9,0.494,0.782,3,-4.228,1,0.0409,0.0443,0,0.0921,0.44,75.932,186373,4,hot_country
1431,Priscilla Block,Just About Over You,Just About Over You,4Ec0q0j8hRTCX4QQ5MiHSX,0.53,0.524,4,-5.751,1,0.0327,0.544,0,0.11,0.514,150.05,179214,4,hot_country
1432,Filmore,Who Cares,Who Cares,0AuyO2tufq60YvAFdVYhOn,0.583,0.828,7,-4.768,1,0.0539,0.25,0,0.512,0.765,95.035,178462,4,hot_country
1433,Ashley Cooke,Sunday Morning Kinda Saturday Night,Sunday Morning Kinda Saturday Night,4xhnOiqFLxGf3IHqMiOm7C,0.616,0.657,2,-6.288,1,0.0255,0.00258,0,0.101,0.476,128.087,212383,4,hot_country
1434,Michael Ray,Whiskey And Rain,Whiskey And Rain,1tf4Bfk8JIKryLpWYRvyiI,0.653,0.623,8,-4.56,1,0.0244,0.508,3.32e-06,0.285,0.718,100.021,206507,4,hot_country
1435,Walker Hayes,Country Stuff,Fancy Like,3ZozFqJJlDBNIm4xqxn2ZD,0.649,0.76,1,-6.487,1,0.0574,0.114,0,0.317,0.843,80.018,161853,4,hot_country
1436,Kelsea Ballerini,I Quit Drinking,I Quit Drinking,6OcCk1dbAb7XNHsC098oEM,0.607,0.418,1,-6.997,1,0.0363,0.394,0,0.182,0.386,95.002,171200,4,hot_country
1437,Thomas Rhett,Country Again (Side A),Country Again,3CiF9D8iuVhZWDvvjf8HpG,0.467,0.481,2,-6.947,1,0.0255,0.227,0.000189,0.11,0.248,147.886,221240,4,hot_country
1438,Riley Green,If It Wasn't For Trucks,If It Wasn’t For Trucks,4QhFrBkJ3Rqx66Xs8xwH8o,0.435,0.811,2,-5.594,1,0.0357,0.00047,0,0.163,0.174,152.041,197333,4,hot_country
1439,Cam,The Otherside,Till There's Nothing Left,6rIIhxmidzI07z1kgiOqY8,0.577,0.634,2,-6.905,1,0.0365,0.00339,0.000332,0.209,0.335,75.752,195515,4,hot_country
1440,Brothers Osborne,Skeletons,I'm Not For Everyone,143YESFOZqxVGrKEWisbid,0.591,0.741,7,-4.867,1,0.0466,0.202,0,0.208,0.635,81.995,172107,4,hot_country
1441,Jimmie Allen,Bettie James,Freedom Was A Highway,3J5jotqUAjU479WhAiNkpU,0.563,0.847,1,-4.493,1,0.0468,0.0891,0,0.121,0.666,96.06,212720,4,hot_country
1442,Lauren Alaina,Getting Over Him,Getting Over Him,0OCY4cY7ZhmFMLR8Zipb51,0.567,0.868,8,-4.699,1,0.0605,0.0931,0,0.0986,0.517,154.07,167678,4,hot_country
1443,BRELAND,Throw It Back (feat. Keith Urban),Throw It Back (feat. Keith Urban),4BLiRJdtn8jwUVtvbHIv2T,0.79,0.73,0,-4.98,1,0.0926,0.0586,0,0.0878,0.513,93.985,188936,4,hot_country
1444,Ashland Craft,Make It Past Georgia,Make It Past Georgia,2jt5TmTYrmdr46cGHrcFjq,0.556,0.726,10,-5.054,1,0.0312,0.139,0,0.106,0.441,142.107,201322,4,hot_country
1445,Dan + Shay,Good Things,Steal My Love,0vzSAyinyA619ZbrOaAi04,0.59,0.633,2,-5.452,1,0.0328,0.619,0,0.157,0.751,179.856,162120,4,hot_country
1446,Maddie & Tae,Woman You Got,Woman You Got,2NNioXX1t4whQsBF8FfExl,0.523,0.896,10,-3.556,1,0.0575,0.105,0,0.143,0.729,169.94,177951,4,hot_country
1447,Old Dominion,I Was On a Boat That Day,I Was On a Boat That Day,1nnsiuuYlvPF9gxXIiyAr8,0.535,0.915,11,-3.819,1,0.0991,0.00699,0,0.224,0.731,140.13,178613,4,hot_country
1448,Tenille Arts,"Back Then, Right Now","Back Then, Right Now",1AIlY4mVcOY34SNA4CTVbC,0.582,0.724,5,-3.21,1,0.0319,0.0142,0,0.0484,0.495,76.986,182067,4,hot_country
1449,Niko Moon,NO SAD SONGS,NO SAD SONGS,58J6FWRdf7PSUIDe9rbqdi,0.748,0.779,11,-6.272,1,0.0559,0.011,1.02e-06,0.294,0.771,146.859,172684,4,hot_country
1450,Kacey Musgraves,justified,justified,6IW4TUC3zHW4tpikDg1w7Y,0.669,0.552,0,-7.98,1,0.0587,0.807,0.000874,0.321,0.488,100.102,180800,4,hot_country
1451,Lady A,Like A Lady,Like A Lady,76djDZcj6Og5HcVAaRjQHu,0.637,0.933,8,-3.519,1,0.0343,0.0614,2.9e-06,0.105,0.797,95.511,181199,4,hot_country
1452,Kenny Chesney,Here And Now,Knowing You,2EEfUuBRZA4Ax1vYcluFS0,0.557,0.565,7,-6.12,1,0.026,0.229,3.9e-06,0.119,0.187,125.956,226267,3,hot_country
1453,James Barker Band,Over All Over Again,Over All Over Again,6eK53DELUKMF7Dkao6n2Av,0.582,0.871,8,-3.343,1,0.049,0.0767,0,0.187,0.388,115.079,201693,4,hot_country
1454,Trolls,TROLLS (Original Motion Picture Soundtrack),"CAN'T STOP THE FEELING! (Original Song from DreamWorks Animation's ""TROLLS"")",1WkMMavIMc4JZ8cfMmxHkI,0.669,0.832,0,-5.72,1,0.0682,0.0106,0,0.0968,0.7,113.035,237547,4,song_sing_shower
1456,Justin Bieber,Anyone,Anyone,31qCy5ZaophVA81wtlwLc4,0.686,0.538,2,-8.026,1,0.0345,0.181,3.13e-06,0.113,0.584,115.884,190779,4,song_sing_shower
1457,Sam Smith,In The Lonely Hour,Like I Can,2TeLIzFBe3hxkPR5FIQZut,0.656,0.627,7,-6.627,0,0.0379,0.343,2.17e-05,0.124,0.481,99.933,167066,4,song_sing_shower
1458,BTS,BE,Dynamite,4saklk6nie3yiGePpBwUoc,0.746,0.765,6,-4.41,0,0.0993,0.0112,0,0.0936,0.737,114.044,199054,4,song_sing_shower
1459,Taylor Swift,Red,I Knew You Were Trouble.,72jCZdH0Lhg93z6Z4hBjgj,0.622,0.469,3,-6.798,0,0.0363,0.00454,2.25e-06,0.0398,0.679,77.019,217973,4,song_sing_shower
1461,Shawn Mendes,If I Can't Have You,If I Can't Have You,6LsAAHotRLMOHfCsSfYCsz,0.692,0.809,2,-4.198,1,0.0602,0.524,0,0.147,0.864,123.911,190800,4,song_sing_shower
1464,Kygo,Golden Hour,Lose Somebody,1sgDyuLooyvEML4oHspNza,0.58,0.586,1,-6.883,1,0.0357,0.344,0,0.0755,0.507,147.988,199549,4,song_sing_shower
1465,Little Mix,Glory Days (Expanded Edition),Shout Out to My Ex,0ErK6K0kYr0Ow2RkPMhmMs,0.773,0.747,5,-4.061,1,0.0885,0.0242,8.99e-06,0.109,0.801,126.014,246240,4,song_sing_shower
1467,Lady Gaga,Chromatica,Rain On Me (with Ariana Grande),7ju97lgwC2rKQ6wwsf9no9,0.672,0.855,9,-3.764,1,0.0397,0.021,0,0.323,0.646,123.056,182200,4,song_sing_shower
